PullRequestTitle,PullRequestNumber,PullRequestState,PullRequestCreatedAt,PullRequestUpdatedAt,PullRequestClosedAt,PullRequestMergedAt,PullRequestAuthor,PullRequestReviewsCount,PullRequestReviewers,PullRequestCommentsCount,ReviewDuration
Bump smartcontractkit/chainlink-solana from 4b971869e26b79c7ce3fb7c98005cc2e3f350915 to 90e3c126fb775e7547759366a6558b9c0bd4a11a,7743,CLOSED,2022-10-24T20:09:17Z,2022-10-27T19:44:42Z,2022-10-27T19:44:41Z,,dependabot,0,[],1,2 days 23:35:24
QA-87 Use a matrix for the products to run smoke tests,7744,MERGED,2022-10-24T20:34:05Z,2022-11-02T23:35:19Z,2022-11-02T23:35:18Z,2022-11-02T23:35:18Z,tateexon,9,"['AnieeG', 'tateexon', 'AnieeG', 'tateexon', 'tateexon', 'AnieeG', 'kalverra', 'AnieeG', 'kalverra']",11,9 days 03:01:13
Add request price checks in ocr2vrf integration tests,7745,MERGED,2022-10-24T20:42:16Z,2022-10-25T14:56:13Z,2022-10-25T14:56:12Z,2022-10-25T14:56:12Z,vreff,1,['makramkd'],3,0 days 18:13:56
chore: bump operator-ui,7746,MERGED,2022-10-24T20:49:21Z,2022-10-24T21:06:56Z,2022-10-24T21:06:55Z,2022-10-24T21:06:55Z,makramkd,2,"['vyzaldysanchez', 'jmank88']",1,0 days 00:17:34
Update Automation Benchmark Test,7747,MERGED,2022-10-25T07:55:46Z,2022-11-02T17:39:12Z,2022-11-02T17:39:11Z,2022-11-02T17:39:11Z,anirudhwarrier,2,"['kalverra', 'infiloop2']",3,8 days 09:43:25
core/config/v2/docs: document secrets,7748,MERGED,2022-10-25T11:31:13Z,2022-10-25T17:09:34Z,2022-10-25T17:09:33Z,2022-10-25T17:09:33Z,jmank88,7,"['jmank88', 'jmank88', 'jmank88', 'jmank88', 'samsondav', 'samsondav', 'essamhassan']",3,0 days 05:38:20
core/chains/evm/client: fix test races by closing eth clients to prevent orphaned goroutines from logging after test is complete,7749,MERGED,2022-10-25T12:56:45Z,2022-10-25T16:01:17Z,2022-10-25T16:01:16Z,2022-10-25T16:01:16Z,jmank88,1,['samsondav'],3,0 days 03:04:31
core/chains/evm/client: remove copy of eth Transaction with atomic fields,7750,MERGED,2022-10-25T13:35:21Z,2022-10-25T15:23:22Z,2022-10-25T15:23:21Z,2022-10-25T15:23:21Z,jmank88,1,['samsondav'],3,0 days 01:48:00
upgrade keepers plugin to 0.4.8,7752,MERGED,2022-10-25T14:35:04Z,2022-10-25T16:26:29Z,2022-10-25T16:26:27Z,2022-10-25T16:26:27Z,EasterTheBunny,1,['infiloop2'],3,0 days 01:51:23
Add OCR2DR billing interface,7754,CLOSED,2022-10-25T15:45:50Z,2023-05-23T23:15:05Z,2022-11-11T06:23:28Z,,justinkaseman,12,"['justinkaseman', 'pinebit', 'KuphJr', 'connorwstein', 'justinkaseman', 'justinkaseman', 'justinkaseman', 'justinkaseman', 'justinkaseman', 'justinkaseman', 'justinkaseman', 'justinkaseman']",1,16 days 14:37:38
core/services/pg: defend against pg listener race,7755,MERGED,2022-10-25T16:57:56Z,2022-10-25T23:33:13Z,2022-10-25T23:33:11Z,2022-10-25T23:33:11Z,jmank88,3,"['pinebit', 'jmank88', 'vyzaldysanchez']",3,0 days 06:35:15
core/chains/evm/headtracker: close head tracker to prevent race,7756,MERGED,2022-10-25T17:24:21Z,2022-10-25T18:31:43Z,2022-10-25T18:31:42Z,2022-10-25T18:31:42Z,jmank88,1,['vyzaldysanchez'],3,0 days 01:07:21
refactor sentry config,7757,MERGED,2022-10-25T18:35:43Z,2022-10-25T22:12:42Z,2022-10-25T22:12:41Z,2022-10-25T22:12:41Z,jmank88,6,"['jmank88', 'pinebit', 'pinebit', 'samsondav', 'jmank88', 'vyzaldysanchez']",3,0 days 03:36:58
Add fromBlock to OCR2 relay config ,7758,MERGED,2022-10-25T19:09:06Z,2022-10-28T14:42:57Z,2022-10-28T14:42:56Z,2022-10-28T14:42:55Z,connorwstein,24,"['jmank88', 'jmank88', 'jmank88', 'connorwstein', 'connorwstein', 'jmank88', 'prashantkumar1982', 'prashantkumar1982', 'prashantkumar1982', 'prashantkumar1982', 'makramkd', 'infiloop2', 'infiloop2', 'infiloop2', 'connorwstein', 'connorwstein', 'infiloop2', 'connorwstein', 'makramkd', 'samsondav', 'samsondav', 'samsondav', 'samsondav', 'samsondav']",3,2 days 19:33:50
Bump reviewdog/action-actionlint from 1.33.0 to 1.33.1,7759,MERGED,2022-10-25T19:55:20Z,2022-10-28T12:12:55Z,2022-10-28T12:12:54Z,2022-10-28T12:12:53Z,dependabot,1,['jmank88'],1,2 days 16:17:34
Add changes in core for the new OutputServed log,7760,MERGED,2022-10-25T20:30:00Z,2022-10-26T15:47:10Z,2022-10-26T15:47:09Z,2022-10-26T15:47:09Z,vreff,6,"['makramkd', 'makramkd', 'jinhoonbang', 'vreff', 'makramkd', 'makramkd']",4,0 days 19:17:09
Revert db migration 0146,7761,MERGED,2022-10-25T21:02:42Z,2022-10-26T04:49:59Z,2022-10-26T04:49:58Z,2022-10-26T04:49:58Z,reductionista,4,"['bolekk', 'reductionista', 'reductionista', 'bolekk']",3,0 days 07:47:16
implemented a transcoder for upkeep format V3,7762,CLOSED,2022-10-25T21:09:55Z,2022-10-27T14:27:37Z,2022-10-27T14:27:34Z,,FelixFan1992,5,"['infiloop2', 'infiloop2', 'infiloop2', 'FelixFan1992', 'FelixFan1992']",1,1 days 17:17:39
SimulatedBackendClient: Fix validation error for eth_getBlockByNumber type checks,7763,MERGED,2022-10-25T23:01:17Z,2022-10-27T17:47:36Z,2022-10-27T16:46:57Z,2022-10-27T16:46:57Z,prashantkumar1982,13,"['jmank88', 'prashantkumar1982', 'jmank88', 'jmank88', 'prashantkumar1982', 'jmank88', 'prashantkumar1982', 'jmank88', 'prashantkumar1982', 'jmank88', 'jmank88', 'prashantkumar1982', 'jmank88']",3,1 days 17:45:40
Bump github/codeql-action from 2.1.28 to 2.1.29,7764,MERGED,2022-10-26T12:09:20Z,2022-10-28T16:31:51Z,2022-10-28T16:31:50Z,2022-10-28T16:31:50Z,dependabot,1,['jmank88'],2,2 days 04:22:30
core/chains/evm/client: resolve test race by closing; return error from close; add MultiClose utility,7765,MERGED,2022-10-26T12:11:35Z,2022-10-27T14:30:38Z,2022-10-27T14:30:37Z,2022-10-27T14:30:37Z,jmank88,5,"['samsondav', 'samsondav', 'jmank88', 'vyzaldysanchez', 'samsondav']",3,1 days 02:19:02
Updates Framework Version,7766,MERGED,2022-10-26T13:58:23Z,2022-10-26T18:38:49Z,2022-10-26T18:38:47Z,2022-10-26T18:38:47Z,kalverra,2,"['tateexon', 'tateexon']",3,0 days 04:40:24
Implemented a transcoder for registry 2.0,7767,MERGED,2022-10-26T14:16:58Z,2023-01-04T21:37:04Z,2023-01-04T21:37:03Z,2023-01-04T21:37:03Z,FelixFan1992,37,"['infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'infiloop2', 'FelixFan1992', 'RyanRHall', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'infiloop2', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'FelixFan1992', 'infiloop2']",1,70 days 07:20:05
core/services/chainlink: make legacy env invalid with v2,7768,MERGED,2022-10-26T15:38:39Z,2022-10-27T00:25:19Z,2022-10-27T00:25:19Z,2022-10-27T00:25:19Z,jmank88,5,"['vyzaldysanchez', 'vyzaldysanchez', 'jmank88', 'jmank88', 'vyzaldysanchez']",3,0 days 08:46:40
changes to support arbitrum for ocr2vrf,7769,MERGED,2022-10-26T16:25:43Z,2022-10-27T19:07:00Z,2022-10-27T15:49:11Z,2022-10-27T15:49:11Z,jinhoonbang,6,"['makramkd', 'jinhoonbang', 'makramkd', 'jmank88', 'jinhoonbang', 'jmank88']",3,0 days 23:23:28
OCR2DR example client contract,7770,MERGED,2022-10-26T17:06:35Z,2022-10-28T15:39:35Z,2022-10-28T15:39:34Z,2022-10-28T15:39:34Z,bolekk,7,"['pinebit', 'reductionista', 'reductionista', 'bolekk', 'pinebit', 'samsondav', 'pinebit']",1,1 days 22:32:59
chore: bump max_connections in ci pg,7771,MERGED,2022-10-26T17:33:58Z,2022-10-28T07:11:48Z,2022-10-28T07:11:47Z,2022-10-28T07:11:47Z,makramkd,6,"['chainchad', 'chainchad', 'HenryNguyen5', 'HenryNguyen5', 'jmank88', 'chainchad']",1,1 days 13:37:49
Update Operator UI from v0.8.0-b286a55 to v0.8.0-9e266e6,7772,MERGED,2022-10-26T20:45:48Z,2022-10-27T18:22:58Z,2022-10-27T18:22:57Z,2022-10-27T18:22:57Z,github-actions,8,"['chainchad', 'chainchad', 'jmank88', 'jmank88', 'chainchad', 'jmank88', 'jmank88', 'chainchad']",1,0 days 21:37:09
fix nil dereference in ocr2vrf setup script,7773,MERGED,2022-10-26T21:21:03Z,2022-10-26T22:23:04Z,2022-10-26T22:23:03Z,2022-10-26T22:23:03Z,jinhoonbang,2,"['jmank88', 'makramkd']",3,0 days 01:02:00
bump golang.org/x/* deps to v0.1.0,7774,MERGED,2022-10-26T23:59:03Z,2022-10-31T14:58:43Z,2022-10-31T14:58:42Z,2022-10-31T14:58:42Z,jmank88,2,"['essamhassan', 'samsondav']",3,4 days 14:59:39
Remove dangling yarn refs,7775,MERGED,2022-10-27T00:31:49Z,2022-10-27T00:58:15Z,2022-10-27T00:58:14Z,2022-10-27T00:58:14Z,HenryNguyen5,1,['jmank88'],1,0 days 00:26:25
Furio PoC,7776,CLOSED,2022-10-27T04:00:15Z,2022-11-14T16:51:11Z,2022-11-14T16:51:07Z,,FelixFan1992,0,[],1,18 days 12:50:52
Handling user callback errors,7777,MERGED,2022-10-27T06:55:29Z,2022-10-27T17:07:22Z,2022-10-27T17:07:21Z,2022-10-27T17:07:21Z,pinebit,1,['KuphJr'],3,0 days 10:11:52
Fix solhint issues in contracts,7778,CLOSED,2022-10-27T12:41:39Z,2023-01-04T00:12:30Z,2023-01-04T00:12:30Z,,drseu55,0,[],1,68 days 11:30:51
config v2: app.Before fixes for flags and logger,7779,MERGED,2022-10-27T14:14:51Z,2022-10-27T21:13:51Z,2022-10-27T21:13:50Z,2022-10-27T21:13:50Z,jmank88,9,"['jmank88', 'jmank88', 'jmank88', 'jmank88', 'jmank88', 'samsondav', 'jmank88', 'jmank88', 'vyzaldysanchez']",3,0 days 06:58:59
Persist DKG shares,7780,MERGED,2022-10-27T16:00:50Z,2022-11-01T15:17:32Z,2022-11-01T15:17:31Z,2022-11-01T15:17:31Z,makramkd,10,"['jinhoonbang', 'jinhoonbang', 'jinhoonbang', 'makramkd', 'makramkd', 'vreff', 'makramkd', 'makramkd', 'vreff', 'jinhoonbang']",4,4 days 23:16:41
run operator-ui on make chainlink-build,7781,CLOSED,2022-10-27T18:54:34Z,2022-10-27T21:45:59Z,2022-10-27T21:45:59Z,,jmank88,0,[],4,0 days 02:51:25
Bump smartcontractkit/chainlink-solana from 4b971869e26b79c7ce3fb7c98005cc2e3f350915 to 18f37099f952fc4ef9919ecb4422f740375205f5,7782,CLOSED,2022-10-27T19:44:36Z,2022-10-28T07:12:26Z,2022-10-28T07:12:24Z,,dependabot,0,[],1,0 days 11:27:48
Solana/fee markets qa triage,7783,CLOSED,2022-10-27T19:47:49Z,2023-03-21T20:41:09Z,2022-10-28T21:56:46Z,,tateexon,0,[],3,1 days 02:08:57
bump chainlink-testing-framework and chainlink-env,7784,MERGED,2022-10-27T19:53:19Z,2022-10-27T20:11:47Z,2022-10-27T20:11:46Z,2022-10-27T20:11:46Z,tateexon,1,['kalverra'],3,0 days 00:18:27
Remove need to preinstall operator-ui,7785,MERGED,2022-10-27T21:40:35Z,2022-10-28T17:25:32Z,2022-10-28T17:25:30Z,2022-10-28T17:25:30Z,HenryNguyen5,6,"['jmank88', 'jmank88', 'jmank88', 'jmank88', 'jmank88', 'chainchad']",4,0 days 19:44:55
Bump smartcontractkit/chainlink-solana from 4b971869e26b79c7ce3fb7c98005cc2e3f350915 to 5bbfa7fa38dc72c54be3fd21c2d7e16691abb281,7786,CLOSED,2022-10-28T07:12:19Z,2022-10-31T20:07:39Z,2022-10-31T20:07:36Z,,dependabot,0,[],1,3 days 12:55:17
converts tests to new config; fix bridge url mutation,7787,MERGED,2022-10-28T14:04:53Z,2022-10-28T15:22:03Z,2022-10-28T15:22:02Z,2022-10-28T15:22:02Z,jmank88,3,"['samsondav', 'vyzaldysanchez', 'pinebit']",4,0 days 01:17:09
converts tests to new config; fix bridge url mutation (#7787) [1.10.0],7788,MERGED,2022-10-28T15:24:46Z,2022-10-28T15:33:02Z,2022-10-28T15:33:01Z,2022-10-28T15:33:01Z,jmank88,1,['chainchad'],1,0 days 00:08:15
Last good value persistence for price feeds,7789,MERGED,2022-10-28T16:53:42Z,2022-11-08T15:45:15Z,2022-11-08T15:45:14Z,2022-11-08T15:45:14Z,essamhassan,13,"['jmank88', 'jmank88', 'jmank88', 'essamhassan', 'essamhassan', 'pinebit', 'pinebit', 'essamhassan', 'essamhassan', 'essamhassan', 'jmank88', 'pinebit', 'alejoberardino']",11,10 days 22:51:32
convert more tests to new config,7790,MERGED,2022-10-28T17:21:15Z,2022-10-31T13:02:05Z,2022-10-31T13:02:04Z,2022-10-31T13:02:04Z,jmank88,1,['pinebit'],3,2 days 19:40:49
First pass implementation of Mercury ContractTransmitter,7791,MERGED,2022-10-28T17:41:39Z,2022-11-15T14:50:25Z,2022-11-15T14:50:24Z,2022-11-15T14:50:24Z,samsondav,26,"['github-code-scanning', 'samsondav', 'vyzaldysanchez', 'vyzaldysanchez', 'github-code-scanning', 'samsondav', 'github-code-scanning', 'vyzaldysanchez', 'vyzaldysanchez', 'vyzaldysanchez', 'vyzaldysanchez', 'prashantkumar1982', 'samsondav', 'samsondav', 'samsondav', 'samsondav', 'prashantkumar1982', 'prashantkumar1982', 'prashantkumar1982', 'samsondav', 'samsondav', 'prashantkumar1982', 'prashantkumar1982', 'chainchad', 'vyzaldysanchez', 'vyzaldysanchez']",13,17 days 21:08:45
Add SECURITY.md,7792,CLOSED,2022-10-28T18:27:13Z,2022-11-16T03:32:20Z,2022-11-16T03:32:20Z,,obelisk,2,"['CL-Andrew', 'javuto']",0,18 days 09:05:07
Add refund changes in CL core,7793,CLOSED,2022-10-28T18:55:40Z,2022-11-01T16:38:35Z,2022-11-01T16:38:29Z,,vreff,1,['makramkd'],2,3 days 21:42:49
Fix scripts so they do not get prompted for a password,7794,MERGED,2022-10-28T19:01:40Z,2022-11-01T15:46:16Z,2022-11-01T15:46:15Z,2022-11-01T15:46:15Z,vreff,1,['makramkd'],4,3 days 20:44:35
Missing quotes around relay config and pluginConig variables in toml,7795,CLOSED,2022-10-28T21:22:06Z,2023-03-21T20:41:13Z,2022-10-28T21:29:47Z,,tateexon,2,"['AnieeG', 'tateexon']",1,0 days 00:07:41
Enable multi network teardown in test action,7796,MERGED,2022-10-28T23:28:47Z,2022-10-31T22:12:58Z,2022-10-31T22:12:57Z,2022-10-31T22:12:57Z,AnieeG,2,"['tateexon', 'kalverra']",3,2 days 22:44:10
draft: allow memory bytes in upKeep registeration,7797,CLOSED,2022-10-29T18:14:09Z,2022-12-12T19:13:45Z,2022-12-12T19:13:45Z,,noyyyy,0,[],0,44 days 00:59:36
core/utils: add state diagram for StartStopOnceState,7798,MERGED,2022-10-29T20:16:40Z,2022-10-31T17:52:29Z,2022-10-31T17:52:28Z,2022-10-31T17:52:28Z,jmank88,1,['makramkd'],2,1 days 21:35:48
+65 commits to merge and close,7799,CLOSED,2022-10-29T23:25:25Z,2022-11-02T23:40:29Z,2022-11-02T23:40:29Z,,That1bull-BK,1,['That1bull-BK'],0,4 days 00:15:04
OCR2DR: Removed HTTP queries,7800,MERGED,2022-10-31T07:05:56Z,2022-10-31T15:35:57Z,2022-10-31T15:35:56Z,2022-10-31T15:35:56Z,pinebit,2,"['bolekk', 'KuphJr']",4,0 days 08:30:00
core/chains: map node state by name; fix default chain logic,7801,MERGED,2022-10-31T12:30:53Z,2022-10-31T19:40:45Z,2022-10-31T14:31:41Z,2022-10-31T14:31:41Z,jmank88,7,"['essamhassan', 'essamhassan', 'samsondav', 'prashantkumar1982', 'prashantkumar1982', 'prashantkumar1982', 'prashantkumar1982']",5,0 days 02:00:48
Added quote to relayConfig values which caused creating job spec to fail,7802,CLOSED,2022-10-31T12:52:19Z,2023-01-07T00:12:15Z,2023-01-07T00:12:15Z,,smickovskid,2,"['kalverra', 'AnieeG']",4,67 days 11:19:56
Live tests,7803,CLOSED,2022-10-31T14:08:35Z,2022-11-18T18:10:26Z,2022-11-18T18:10:23Z,,kalverra,1,['tateexon'],6,18 days 04:01:48
core/chains: map node state by name; fix default chain logic (#7801) [1.10.0],7804,MERGED,2022-10-31T14:39:01Z,2022-10-31T15:50:58Z,2022-10-31T15:50:56Z,2022-10-31T15:50:56Z,jmank88,2,"['chainchad', 'samsondav']",3,0 days 01:11:55
replace go-ethereum for batch length fix,7805,MERGED,2022-10-31T15:25:01Z,2022-10-31T16:00:36Z,2022-10-31T16:00:35Z,2022-10-31T16:00:35Z,jmank88,1,['makramkd'],3,0 days 00:35:34
Update Operator UI from v0.8.0-9e266e6 to v0.8.0-86ee65b,7806,CLOSED,2022-10-31T15:36:15Z,2022-10-31T18:07:55Z,2022-10-31T18:07:55Z,,github-actions,0,[],0,0 days 02:31:40
replace go-ethereum for batch length fix (#7805) [1.10.0],7807,MERGED,2022-10-31T16:04:45Z,2022-10-31T16:48:02Z,2022-10-31T16:48:01Z,2022-10-31T16:48:01Z,jmank88,2,"['chainchad', 'vyzaldysanchez']",3,0 days 00:43:16
bump operator ui for node/chain ui updates,7808,MERGED,2022-10-31T17:50:44Z,2022-10-31T18:07:17Z,2022-10-31T18:07:16Z,2022-10-31T18:07:16Z,jmank88,1,['chainchad'],1,0 days 00:16:32
bump operator ui for node/chain ui updates (#7808) [1.10.0],7809,MERGED,2022-10-31T18:08:53Z,2022-10-31T18:22:50Z,2022-10-31T18:22:49Z,2022-10-31T18:22:49Z,jmank88,2,"['chainchad', 'vyzaldysanchez']",1,0 days 00:13:56
Reporting Plugin for OCR2 Direct Request,7810,MERGED,2022-10-31T18:17:31Z,2022-11-02T15:07:29Z,2022-11-02T15:07:28Z,2022-11-02T15:07:28Z,bolekk,12,"['pinebit', 'bolekk', 'bolekk', 'pinebit', 'bolekk', 'stchrysa', 'bolekk', 'pinebit', 'stchrysa', 'stchrysa', 'bolekk', 'stchrysa']",3,1 days 20:49:57
Bump smartcontractkit/chainlink-solana from 4b971869e26b79c7ce3fb7c98005cc2e3f350915 to f68c41edd92dc401856c0f6d396f05a08bc32c19,7811,CLOSED,2022-10-31T20:07:31Z,2022-11-07T14:28:57Z,2022-11-07T14:28:55Z,,dependabot,0,[],1,6 days 18:21:24
new config: convert more tests,7812,MERGED,2022-10-31T20:13:13Z,2022-10-31T20:56:45Z,2022-10-31T20:56:44Z,2022-10-31T20:56:44Z,jmank88,2,"['samsondav', 'vyzaldysanchez']",3,0 days 00:43:31
OCR2DR billing #1,7813,CLOSED,2022-10-31T22:43:58Z,2023-05-23T23:15:13Z,2022-11-11T06:23:18Z,,justinkaseman,0,[],2,10 days 07:39:20
OCR2DR billing #2,7814,CLOSED,2022-10-31T22:44:47Z,2023-05-23T23:15:12Z,2022-11-11T06:23:09Z,,justinkaseman,10,"['pinebit', 'pinebit', 'justinkaseman', 'pinebit', 'justinkaseman', 'justinkaseman', 'bolekk', 'justinkaseman', 'justinkaseman', 'justinkaseman']",5,10 days 07:38:22
remove legacy config,7815,CLOSED,2022-11-01T12:02:11Z,2023-02-14T00:44:06Z,2023-02-14T00:40:46Z,,jmank88,3,"['samsondav', 'jmank88', 'jmank88']",15,104 days 12:38:35
core/chains: use IsEnabled,7816,MERGED,2022-11-01T12:35:08Z,2022-11-01T14:58:56Z,2022-11-01T14:58:55Z,2022-11-01T14:58:55Z,jmank88,3,"['chainchad', 'samsondav', 'essamhassan']",3,0 days 02:23:47
Add refund changes in CL core,7817,MERGED,2022-11-01T16:38:04Z,2022-11-02T14:30:48Z,2022-11-02T14:30:47Z,2022-11-02T14:30:47Z,vreff,2,"['makramkd', 'makramkd']",3,0 days 21:52:43
Direct users to install pnpm via npm,7818,MERGED,2022-11-01T17:59:16Z,2022-11-01T19:02:15Z,2022-11-01T19:02:14Z,2022-11-01T19:02:14Z,HenryNguyen5,2,"['chainchad', 'jmank88']",1,0 days 01:02:58
Add null checks for EffectiveTransmitterAddress,7819,MERGED,2022-11-01T19:04:44Z,2022-11-01T20:21:59Z,2022-11-01T20:21:58Z,2022-11-01T20:21:58Z,essamhassan,2,"['jmank88', 'jmank88']",3,0 days 01:17:14
make generate; --quiet mockery commands,7820,MERGED,2022-11-01T19:09:42Z,2022-11-02T16:20:12Z,2022-11-02T16:20:10Z,2022-11-02T16:20:10Z,jmank88,2,"['makramkd', 'reductionista']",3,0 days 21:10:28
Bump github.com/shirou/gopsutil/v3 from 3.22.9 to 3.22.10,7821,MERGED,2022-11-01T19:10:04Z,2022-11-16T13:31:52Z,2022-11-16T13:31:51Z,2022-11-16T13:31:51Z,dependabot,3,"['jmank88', 'jmank88', 'jmank88']",12,14 days 18:21:47
Bump github.com/onsi/gomega from 1.20.2 to 1.23.0,7822,CLOSED,2022-11-01T19:10:11Z,2022-11-02T14:32:34Z,2022-11-02T14:32:32Z,,dependabot,0,[],1,0 days 19:22:21
Bump github.com/spf13/cobra from 1.5.0 to 1.6.1,7823,CLOSED,2022-11-01T19:10:17Z,2022-11-17T14:43:11Z,2022-11-17T14:42:55Z,,dependabot,0,[],1,15 days 19:32:38
Bump github.com/prometheus/client_model from 0.2.0 to 0.3.0,7824,CLOSED,2022-11-01T19:10:33Z,2022-11-16T14:33:56Z,2022-11-16T14:33:42Z,,dependabot,0,[],1,14 days 19:23:09
Bump github.com/stretchr/testify from 1.8.0 to 1.8.1,7825,CLOSED,2022-11-01T19:10:38Z,2022-11-16T00:54:13Z,2022-11-16T00:54:01Z,,dependabot,0,[],1,14 days 05:43:23
Bump github.com/getsentry/sentry-go from 0.13.0 to 0.14.0,7826,CLOSED,2022-11-01T19:10:45Z,2022-11-15T18:46:44Z,2022-11-15T18:46:43Z,,dependabot,0,[],1,13 days 23:35:58
Bump github.com/pyroscope-io/client from 0.3.0 to 0.4.0,7827,MERGED,2022-11-01T19:10:55Z,2022-11-16T14:52:34Z,2022-11-16T14:52:33Z,2022-11-16T14:52:33Z,dependabot,1,['essamhassan'],12,14 days 19:41:38
Bump golang.org/x/tools from 0.1.12 to 0.2.0,7828,CLOSED,2022-11-01T19:11:02Z,2022-11-15T18:46:50Z,2022-11-15T18:46:48Z,,dependabot,0,[],1,13 days 23:35:46
Bump github.com/docker/docker from 20.10.18+incompatible to 20.10.21+incompatible,7829,CLOSED,2022-11-01T19:11:15Z,2022-11-17T14:57:15Z,2022-11-17T14:57:03Z,,dependabot,0,[],1,15 days 19:45:48
add .tarignore for soak testing,7830,MERGED,2022-11-01T20:15:13Z,2022-11-01T20:51:40Z,2022-11-01T20:51:39Z,2022-11-01T20:51:38Z,tateexon,1,['kalverra'],3,0 days 00:36:26
fix: check the right error in ExtractRPCError,7831,MERGED,2022-11-01T21:28:33Z,2022-11-01T22:32:57Z,2022-11-01T22:32:56Z,2022-11-01T22:32:56Z,makramkd,1,['connorwstein'],3,0 days 01:04:23
core/chains/evm/client: add TotalDifficulty node selection mode,7832,MERGED,2022-11-02T11:57:37Z,2022-11-15T16:36:30Z,2022-11-15T16:36:28Z,2022-11-15T16:36:28Z,jmank88,11,"['pinebit', 'pinebit', 'pinebit', 'jmank88', 'samsondav', 'jmank88', 'jmank88', 'prashantkumar1982', 'pinebit', 'vyzaldysanchez', 'essamhassan']",11,13 days 04:38:51
core/chains: use IsEnabled,7833,MERGED,2022-11-02T12:02:29Z,2022-11-02T13:04:32Z,2022-11-02T13:04:31Z,2022-11-02T13:04:31Z,jmank88,1,['essamhassan'],3,0 days 01:02:02
Fix: Confirmed and final tx hash on the Transaction page,7834,MERGED,2022-11-02T14:14:51Z,2022-12-16T14:22:08Z,2022-12-16T14:22:07Z,2022-12-16T14:22:07Z,simsonraj,20,"['samsondav', 'samsondav', 'jmank88', 'jmank88', 'jmank88', 'jmank88', 'simsonraj', 'simsonraj', 'samsondav', 'simsonraj', 'simsonraj', 'samsondav', 'simsonraj', 'simsonraj', 'simsonraj', 'samsondav', 'simsonraj', 'samsondav', 'samsondav', 'samsondav']",14,44 days 00:07:16
Bump github.com/prometheus/client_golang from 1.13.0 to 1.13.1,7835,CLOSED,2022-11-02T14:32:07Z,2022-11-10T22:07:42Z,2022-11-10T22:07:40Z,,dependabot,0,[],1,8 days 07:35:33
Bump github.com/onsi/gomega from 1.20.2 to 1.24.0,7836,CLOSED,2022-11-02T14:32:26Z,2022-11-10T22:07:50Z,2022-11-10T22:07:48Z,,dependabot,0,[],1,8 days 07:35:22
Add callback memo changes to core,7837,MERGED,2022-11-02T14:33:25Z,2022-11-02T17:02:54Z,2022-11-02T17:02:53Z,2022-11-02T17:02:53Z,vreff,1,['jinhoonbang'],3,0 days 02:29:28
changelog: document new config [1.10],7838,CLOSED,2022-11-02T16:52:27Z,2022-11-16T19:23:38Z,2022-11-16T19:17:57Z,,jmank88,5,"['jmank88', 'chainchad', 'jmank88', 'chainchad', 'chainchad']",5,14 days 02:25:30
core/chains/evm/client: fix node races,7839,MERGED,2022-11-02T17:36:12Z,2022-11-03T15:04:03Z,2022-11-03T15:04:02Z,2022-11-03T15:04:02Z,jmank88,5,"['jmank88', 'jmank88', 'jmank88', 'pinebit', 'samsondav']",11,0 days 21:27:50
Add offchain config for CL core vrf job,7840,MERGED,2022-11-02T19:47:33Z,2022-11-07T22:54:06Z,2022-11-07T22:54:05Z,2022-11-07T22:54:05Z,vreff,3,"['makramkd', 'makramkd', 'makramkd']",11,5 days 03:06:32
Add contract deployer for RSK,7841,MERGED,2022-11-02T20:24:37Z,2022-11-07T15:29:56Z,2022-11-07T15:29:55Z,2022-11-07T15:29:55Z,kylesmartin,3,"['kalverra', 'kalverra', 'kalverra']",11,4 days 19:05:18
Bump reviewdog/action-actionlint from 1.33.1 to 1.34.0,7842,MERGED,2022-11-02T20:40:46Z,2022-11-07T14:28:16Z,2022-11-07T14:28:15Z,2022-11-07T14:28:15Z,dependabot,2,"['jmank88', 'jmank88']",2,4 days 17:47:29
Bump github/codeql-action from 2.1.29 to 2.1.30,7843,CLOSED,2022-11-02T20:40:59Z,2022-11-07T12:06:43Z,2022-11-07T12:06:42Z,,dependabot,0,[],2,4 days 15:25:43
Skip creating txkeys in test if already existing ,7844,MERGED,2022-11-02T20:49:10Z,2022-11-02T21:38:23Z,2022-11-02T21:38:22Z,2022-11-02T21:38:22Z,AnieeG,2,"['kalverra', 'kalverra']",3,0 days 00:49:12
core/chains/evm/client: fix node race by deferring rpc close (#7839) [1.10.0],7846,MERGED,2022-11-03T15:08:37Z,2022-11-03T16:45:43Z,2022-11-03T16:45:41Z,2022-11-03T16:45:41Z,jmank88,2,"['chainchad', 'samsondav']",3,0 days 01:37:04
